MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,ROLTA INDIA LTD,         8.35,         8.55,         8.75,         8.45,         8.75,                 24651208.45,2835238,N, ,1838,         9.55,         3.15
N,RAJ OIL MILLS LIMITED,        89.60,        91.50,        91.50,        80.65,        83.75,                  1087093.90,12728,N, ,291,       117.80,         7.60
N,ROSSARI BIOTECH LIMITED,      1193.30,      1195.00,      1211.05,      1186.00,      1195.10,                122271037.90,101933,N, ,7129,      1348.55,       664.00
N,ROSSELL INDIA LIMITED,       152.65,       155.00,       157.90,       153.00,       153.70,                 26809381.70,173213,N, ,3808,       177.90,        59.25
N,ROUTE MOBILE LIMITED,      1723.20,      1727.70,      1784.90,      1708.00,      1770.20,               1048590746.65,598297,N, ,27389,      1979.65,       625.00
N,RPG LIFE SCIENCES LTD,       450.85,       451.05,       452.65,       441.00,       442.70,                 16865890.55,37859,N, ,1922,       509.40,       260.80
N,R.P.P INFRA PROJECTS LTD,        67.15,        67.40,        68.50,        66.75,        67.30,                  8630225.95,127624,N, ,1292,        83.20,        39.95
N,RAJSHREE POLYPACK LTD,       139.75,       144.95,       146.70,       140.50,       146.50,                 21087800.00,146000,N, ,133,       154.10,        61.75
N,RPSG VENTURES LIMITED,       562.55,       563.35,       594.40,       563.00,       581.45,                 70785951.70,121749,N, ,7610,       604.00,       165.00
N,RSWM LIMITED,       268.75,       267.15,       270.35,       265.00,       267.30,                  9233390.45,34547,N, ,546,       279.90,        69.00
N,R SYS INTERNATIONAL LTD,       154.15,       155.80,       156.25,       151.80,       152.40,                 10373941.15,67453,N, ,2674,       167.00,        92.20
N,RATTANINDIA POWER LIMITED,         8.05,         8.45,         8.45,         7.80,         8.45,                296786089.25,35697220,N, ,22914,         8.45,         1.85
N,THE RUBY MILLS LTD,       236.70,       241.00,       242.00,       236.60,       238.85,                  2508436.65,10462,N, ,667,       266.90,       134.40
N,RUCHI SOYA INDUSTRIES LTD,      1160.65,      1165.00,      1165.00,      1109.00,      1113.40,                 77115437.55,68516,N, ,6582,      1376.70,       575.00
N,RUCHIRA PAPERS LIMITED,        92.05,        92.70,        94.55,        89.50,        89.90,                 18340591.55,198770,N, ,3040,       100.45,        42.75
N,RUPA & COMPANY LTD,       473.20,       476.85,       486.95,       472.10,       479.85,                181449998.70,376888,N, ,8097,       506.90,       150.20
N,RAVINDER HEIGHTS LIMITED,        20.15,        20.05,        20.70,        19.85,        20.55,                   581753.35,28870,N, ,160,        35.95,        15.05
N,RAIL VIKAS NIGAM LIMITED,        33.70,        34.00,        34.00,        32.45,        32.60,                283699130.30,8615644,N, ,23326,        35.55,        18.05
N,SADBHAV ENGINEERING LTD,        93.20,        91.00,        93.70,        85.70,        89.10,                284557701.50,3198532,N, ,23289,        96.50,        40.30
N,SADBHAV INFRA PROJ LTD.,        38.80,        39.00,        40.35,        36.00,        38.45,                144970036.80,3833221,N, ,9521,        40.35,        14.80
N,SAFARI IND (INDIA) LTD,       658.35,       659.00,       690.00,       657.00,       661.55,                  5840249.50,8693,N, ,1280,       730.00,       323.90
N,SAGAR CEMENTS LIMITED,      1098.50,      1125.00,      1125.00,      1100.00,      1103.00,                 42995764.55,38751,N, ,2936,      1195.00,       330.00
N,STEEL AUTHORITY OF INDIA,       130.60,       131.70,       131.85,       126.50,       126.95,               5510281795.05,42713468,N, ,136499,       151.30,        29.20
N,SAKAR HEALTHCARE LIMITED,       156.35,       163.10,       187.60,       161.55,       187.60,                294934567.55,1660999,N, ,25909,       187.60,        51.70
N,SAKSOFT LIMITED,       568.20,       579.80,       640.70,       571.00,       626.95,                291328041.30,476844,N, ,18218,       640.70,       185.00
N,SAKUMA EXPORTS LIMITED,        10.60,        11.00,        11.50,        10.30,        11.30,                 22789141.55,2069392,N, ,2620,        11.75,         4.05
N,SALASAR TECHNO ENGG. LTD.,       700.30,       706.40,       709.10,       696.40,       699.90,                 26057997.00,37078,N, ,1982,       722.00,       151.55
N,SALONA COTSPIN LTD.,       140.85,       142.95,       142.95,       135.20,       139.15,                   979113.35,7083,N, ,237,       181.00,        48.00
N,SALZER ELECTRONICS LTD,       161.85,       162.30,       164.70,       158.35,       163.50,                 15258666.25,93638,N, ,3645,       174.60,        80.50
N,SANDESH LTD,       804.80,       812.00,       812.00,       786.95,       796.85,                  1356606.70,1693,N, ,219,       859.00,       457.65
N,SANDHAR TECHNOLOGIES LTD,       246.15,       247.00,       252.00,       244.50,       245.65,                 22738377.35,91247,N, ,4655,       279.95,       174.50
N,SANGAM (INDIA) LTD,       105.50,       107.90,       107.90,       103.80,       104.70,                  1441159.15,13719,N, ,298,       116.00,        43.30
N,SANGHI INDUSTRIES LTD,        53.50,        54.10,        55.40,        53.40,        54.30,                 38667927.50,712107,N, ,4347,        62.85,        20.20
N,SANGHVI MOVERS LTD,       200.80,       200.60,       204.80,       198.15,       200.10,                 13975158.95,69735,N, ,4862,       208.50,        56.30
N,SANGINITA CHEMICALS LTD,        22.45,        22.85,        22.85,        22.20,        22.35,                   306083.10,13674,N, ,124,       109.90,        18.00
N,SANOFI INDIA LIMITED,      7672.25,      7720.00,      7727.00,      7650.00,      7660.80,                 36249306.95,4728,N, ,1417,      8989.00,      7424.00
N,SARLA PERF. FIBERS LTD,        36.85,        37.10,        37.90,        36.25,        36.35,                  8051507.35,217783,N, ,1766,        41.65,        15.55
N,SASKEN TECHNOLOGIES LTD,      1220.70,      1249.95,      1280.00,      1171.00,      1179.20,                532748879.30,437649,N, ,34812,      1280.00,       458.90
N,SASTASUNDAR VENTURES LTD,       304.60,       302.00,       310.00,       292.00,       295.85,                 21614541.15,72357,N, ,1906,       317.50,        71.30
N,SATIA INDUSTRIES LIMITED,        96.55,       100.00,       105.00,        98.55,       101.20,                397280450.95,3877837,N, ,26322,       143.00,        62.00
N,SATIN CREDIT NET LTD,        87.00,        87.05,        89.15,        85.00,        85.90,                 24898032.25,288564,N, ,2997,       112.90,        51.25
N,SATIN RS.7.50 PPD UP,        63.20,        66.75,        66.75,        61.65,        62.20,                   532207.55,8536,N, ,92,        79.35,        55.20
N,SHIVALIK BIMETAL CON. LTD,       121.85,       122.00,       125.00,       115.10,       116.25,                  7660053.80,64773,N, ,2058,       140.80,       115.10
N,STAMPEDE CAPITAL LIMITED,         2.35,         2.45,         2.45,         2.45,         2.45,                    86825.55,35439,N, ,42,         2.80,         1.20
N,SCHAEFFLER INDIA LIMITED,      5634.40,      5649.00,      5700.00,      5486.00,      5544.80,                 90670977.80,16197,N, ,5163,      5747.95,      3425.50
N,S CHAND AND COMPANY LTD,       116.20,       116.50,       118.55,       114.30,       115.35,                  6318531.10,54256,N, ,780,       134.00,        57.60
N,SCHNEIDER ELECTRIC INFRA,       129.10,       128.50,       128.90,       124.10,       124.75,                117333487.70,927769,N, ,11584,       141.00,        67.60
N,SHIPPING CORP OF INDIA LT,       110.70,       111.25,       111.35,       109.80,       110.10,                 87513761.30,791811,N, ,4866,       134.65,        49.80
N,SEAMEC LIMITED,       488.50,       492.00,       499.90,       478.95,       484.35,                  9981685.25,20237,N, ,1106,       537.50,       342.90
N,SALASAR EXTERIOR CONT LTD,        21.50,        21.00,        21.00,        21.00,        21.00,                   630000.00,30000,N, ,1,        43.00,         9.90
N,SECUR CREDENTIALS LIMITED,        18.40,        17.50,        17.50,        17.50,        17.50,                    10500.00,600,N, ,1,        25.55,        12.00
N,SECUREKLOUD TECH LIMITED,        95.55,        93.35,        97.40,        90.00,        90.85,                  5349395.20,57617,N, ,1090,       102.80,        76.05
N,SELAN EXPLO. TECH LTD,       157.55,       160.90,       161.00,       156.00,       156.85,                  5864102.95,37143,N, ,1204,       179.70,        99.00
N,SEQUENT SCIENTIFIC LTD.,       312.85,       295.00,       304.65,       279.50,       283.05,               1787421469.25,6161936,N, ,86731,       336.50,        88.70
N,SERVOTECH POWER SYS LTD.,        17.50,        17.25,        17.50,        17.00,        17.40,                   895000.00,52000,N, ,5,        23.80,        13.55
N,SESHASAYEE PAPER & BOARDS,       198.60,       199.40,       206.80,       186.80,       191.70,                 84807975.80,429340,N, ,8802,       206.80,       125.35
N,SETCO AUTOMOTIVE LTD,        22.90,        22.90,        23.40,        22.20,        22.50,                  7282449.50,319441,N, ,1016,        24.80,         8.20
N,SEYA INDUSTRIES LIMITED,        64.15,        62.80,        63.00,        60.60,        60.85,                  3200573.25,52134,N, ,1024,       121.70,        47.50
N,SHEELA FOAM LIMITED,      2230.70,      2230.70,      2289.00,      2230.70,      2270.15,                 39362236.90,17312,N, ,4110,      2439.00,      1222.15
N,STL GLOBAL LIMITED,        14.15,        15.40,        15.55,        15.00,        15.55,                  7985169.10,514958,N, ,1311,        16.00,         6.05
N,SHAKTI PUMPS (I) LTD,       774.50,       774.50,       779.00,       758.00,       762.30,                 79838133.00,104603,N, ,6703,       910.00,       168.90
N,SHALBY LIMITED,       180.35,       181.50,       182.60,       175.20,       178.05,                 93683776.25,521994,N, ,7656,       184.70,        68.55
N,SHALIM PAINTS LTD,       111.45,       113.00,       115.00,       111.30,       113.70,                 65958890.20,580432,N, ,7094,       126.00,        56.50
N,SHANKARA BLDG PRODUCT LTD,       452.15,       454.80,       477.00,       452.70,       465.00,                171434191.90,367612,N, ,17783,       517.70,       279.65
N,SHANTHI GEARS LTD,       143.65,       143.00,       151.55,       142.15,       148.15,                 26581222.50,179495,N, ,3368,       162.45,        78.60
N,SHARDA CROPCHEM LTD.,       344.80,       348.00,       356.90,       344.00,       352.00,                 38632272.55,110286,N, ,4982,       387.00,       230.90
N,SHARDA MOTOR INDS LTD,       532.50,       543.00,       639.00,       543.00,       639.00,                480770575.40,785315,N, ,22393,      2520.00,       324.90
N,SHARE IND. SECURITIES LTD,       459.50,       468.00,       500.00,       456.70,       484.65,                 93217195.40,195581,N, ,5619,       527.45,        92.20
N,SHILPA MEDICARE LTD,       539.15,       541.70,       562.00,       535.65,       553.95,                237411946.35,429663,N, ,11457,       695.00,       311.60
N,SHIVA MILLS LIMITED,        86.65,        89.35,        89.35,        83.15,        85.40,                  3731627.30,43593,N, ,566,        89.35,        19.95
N,SHIVA TEXYARN LIMITED,       181.60,       184.00,       184.05,       176.50,       178.65,                  1689935.60,9396,N, ,552,       214.00,        75.15
N,S H KELKAR AND CO. LTD.,       172.25,       172.40,       176.35,       171.05,       174.10,                 45862241.05,262924,N, ,7535,       186.50,        62.55
N,SHOPPERS STOP LIMITED,       238.80,       240.35,       243.55,       234.55,       238.70,                 68437891.50,286138,N, ,6851,       270.00,       148.00
N,SHRADHA INFRAPROJECTS LTD,        54.80,        57.90,        57.90,        50.95,        55.65,                   197286.55,3594,N, ,109,        76.75,        35.55
N,SHREE DIGVIJAY CEM CO LTD,        81.70,        82.20,        82.60,        81.15,        81.25,                 17540200.35,214412,N, ,2528,        93.85,        42.75
N,SHRE PUSH CHEM & FERT LTD,       184.80,       184.80,       187.80,       180.10,       182.15,                 14979060.70,81551,N, ,5524,       208.95,        87.45
N,SHREE RAMA MULTI TECH LTD,        12.70,        12.70,        13.00,        12.55,        12.65,                  1534418.15,120209,N, ,515,        18.70,         4.45
N,SHREYANS INDUSTRIES LTD,       106.40,       106.25,       108.10,       103.70,       104.60,                  6140854.25,57682,N, ,1717,       117.60,        68.20
